task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1206	67/cf9631	5f4ba9c0-88e8-4fd0-ab58-f9980c9bb2e6	run_metric (label_projection:accuracy-knn_classifier_scran-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 22:57:35.387	1m 18s	32.5s	46.1%	8.2 GB	10.8 GB	6.9 GB	42.3 KB
1205	91/6867ae	9f8cbd39-a8de-4717-ada6-9aa7832defdb	run_metric (label_projection:f1_micro-logistic_regression_scran-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 22:57:34.344	1m 29s	33.1s	49.4%	9 GB	11.5 GB	6.9 GB	42.3 KB
1207	9f/9b482f	20299db4-1163-4dde-9c46-3c91b7dc7c70	run_metric (label_projection:f1-logistic_regression_scran-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 22:58:03.914	1m 20s	23.1s	76.0%	9.2 GB	11.7 GB	6.9 GB	42.3 KB
1176	45/5ad9ba	79ac0d7b-4b82-4781-90e0-0243ec56e275	run_metric (label_projection:f1-logistic_regression_scran-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 22:41:54.100	17m 40s	16m	-	-	-	-	-
1208	53/e74b1d	1bc18f92-6a2f-44e7-8523-94f260ce035a	run_metric (label_projection:f1_micro-logistic_regression_scran-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 22:58:13.880	1m 30s	32.3s	50.7%	247.5 MB	3 GB	6.9 GB	42.3 KB
933	a9/5c0e17	3afad303-18ab-4458-a88e-5724735fa550	run_method (label_projection:scarches_scanvi_all_genes-pancreas_random:openproblems-python-scvi)	COMPLETED	0	2022-05-14 21:00:43.912	1h 59m 20s	1h 56m 47s	1496.8%	9.8 GB	32.5 GB	3.5 GB	3.4 GB
1189	1f/48b5d3	1e6085a9-67d6-4a49-a884-5d08649860b9	run_metric (label_projection:f1_micro-knn_classifier_scran-pancreas_random:openproblems)	FAILED	137	2022-05-14 22:49:23.868	10m 50s	10m 40s	-	-	-	-	-
1209	a3/84d28d	2e0c763f-14fb-42ab-bb07-e5dfe270781f	run_metric (label_projection:f1-logistic_regression_scran-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 22:59:33.906	1m 10s	15.4s	100.2%	2.3 GB	5.1 GB	6.9 GB	42.4 KB
1191	7d/de162d	8c260f8a-9a30-4e4a-927e-523066014f1e	run_metric (label_projection:f1-knn_classifier_scran-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 22:49:34.091	11m 30s	11m 20s	-	-	-	-	-
1200	8a/b74d78	205d650d-6c4d-4864-936c-aa8c50116e7f	run_metric (label_projection:f1-scanvi_hvg-pancreas_random:openproblems)	FAILED	137	2022-05-14 22:54:43.990	6m 40s	6m	-	-	-	-	-
1190	e9/2b6270	ecea65cb-fa80-4214-bba4-65d5c6d8f302	run_metric (label_projection:accuracy-knn_classifier_scran-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 22:49:33.942	12m 10s	12m	-	-	-	-	-
1213	7f/781374	b0ea6d62-34ab-4017-a30c-c797640b6de3	run_metric (label_projection:f1_micro-knn_classifier_scran-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 23:00:13.889	1m 40s	38.1s	40.9%	8.8 GB	11.5 GB	6.9 GB	42.3 KB
1199	f0/757a9d	855d2f89-2f07-40e1-accc-b740712d8fea	run_metric (label_projection:f1_micro-scanvi_hvg-pancreas_random:openproblems)	FAILED	137	2022-05-14 22:54:44.018	7m 20s	6m 40s	-	-	-	-	-
1214	5a/f42f0e	03571dad-7fcc-4f04-a647-86bb9aec7d51	run_metric (label_projection:f1-knn_classifier_scran-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 23:01:03.911	1m 50s	56.6s	28.0%	9 GB	11.5 GB	6.9 GB	42.4 KB
1201	5a/f4bff6	3bcb4ad6-3737-4fd9-b2ac-4d776bdfadde	run_metric (label_projection:accuracy-scanvi_hvg-pancreas_random:openproblems)	FAILED	137	2022-05-14 22:54:44.055	8m 20s	8m	-	-	-	-	-
1216	cd/d385c1	c55d7ff7-9540-470c-ba87-60da4b61eae4	run_metric (label_projection:accuracy-knn_classifier_scran-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 23:01:43.948	1m 50s	40.8s	41.0%	7.9 GB	10.6 GB	6.9 GB	42.3 KB
964	d5/211a27	aee24058-a525-4c74-bae6-3d91cca007b8	run_method (label_projection:scanvi_hvg-zebrafish_labels:openproblems-python-scvi)	FAILED	-	2022-05-14 21:04:04.612	2h 1m 20s	2h 1s	-	-	-	-	-
969	b1/87cd81	cfd0deaf-8168-4ff8-888e-714ddb542a00	run_method (label_projection:scanvi_all_genes-cengen_batch:openproblems-python-scvi)	FAILED	-	2022-05-14 21:04:34.332	2h 52s	2h 3s	-	-	-	-	-
965	58/88a7aa	5307748c-08a6-43ab-a5ed-6097878389cc	run_method (label_projection:scarches_scanvi_hvg-zebrafish_labels:openproblems-python-scvi)	FAILED	-	2022-05-14 21:04:05.038	2h 1m 59s	2h 10s	-	-	-	-	-
1211	de/c29e5b	7bb55192-6593-46b8-8b55-afe2fd053e05	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:00:03.967	6m 20s	6m	-	-	-	-	-
1210	1d/0e6d91	33f7c810-79c6-47da-a7da-f76f9a8a2452	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:00:04.565	6m 39s	6m 30s	-	-	-	-	-
1212	0e/890eeb	b51b6201-1116-41d1-aff8-801496719931	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:00:04.090	7m 10s	7m	-	-	-	-	-
1217	93/17a4fc	04571aca-6024-48b4-afe3-45bd6e593382	run_metric (label_projection:f1_micro-scanvi_hvg-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:02:03.929	6m 50s	6m 40s	-	-	-	-	-
1215	77/da030c	4b46dca1-8765-4b89-87fc-629d400a5978	run_metric (label_projection:f1-scanvi_hvg-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:01:23.863	7m 40s	7m	-	-	-	-	-
1218	d8/0a117d	eb530e89-b4d2-4828-bd4a-154d195cf82f	run_metric (label_projection:accuracy-scanvi_hvg-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:03:04.051	6m 20s	6m 10s	-	-	-	-	-
1225	4f/48dd06	00b9e24f-7db8-49bb-81f3-1a99e3d50b7c	run_metric (label_projection:f1_micro-scanvi_hvg-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 23:08:53.971	1m 10s	37.2s	36.4%	4.3 GB	6.9 GB	3.5 GB	42.3 KB
1226	25/660293	222ac913-20ab-4e67-9a09-a40c2355d388	run_metric (label_projection:f1-scanvi_hvg-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 23:09:03.968	1m 10s	30.1s	38.2%	645.8 MB	3.9 GB	3.5 GB	42.3 KB
1227	9f/c45b71	4947be12-812b-4220-9e6b-1a59883adfbc	run_metric (label_projection:accuracy-scanvi_hvg-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 23:09:23.909	59.7s	17.5s	75.5%	4.6 GB	7.1 GB	3.5 GB	42.3 KB
1222	00/5862d9	2d1c4d7c-3448-4b3b-ac18-e961d19468c7	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:06:23.907	6m	5m 50s	-	-	-	-	-
1223	48/656357	faddd4be-be46-4710-8872-cd868d15ff64	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:06:43.848	6m 10s	6m 1s	-	-	-	-	-
1224	de/2924a8	baddaeb1-4519-4189-883b-47f69401c03b	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-14 23:07:13.970	6m 10s	6m	-	-	-	-	-
1228	54/e5196c	00912cd0-5a90-4567-93be-a9646b342859	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 23:12:23.891	59.9s	22.9s	55.4%	4.6 GB	7.1 GB	3.5 GB	42.3 KB
1229	4a/d2ccf8	19e70fe7-6d55-4a7e-86cf-8e75f35ab0df	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 23:12:54.472	59.1s	22.7s	56.8%	4.6 GB	7.1 GB	3.5 GB	42.3 KB
1230	26/827f33	6c1ad47e-78d1-443d-a12e-18ecc032783c	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_random:openproblems)	COMPLETED	0	2022-05-14 23:13:23.932	49.6s	12s	102.1%	4.1 GB	6.7 GB	3.5 GB	42.3 KB
1099	78/2df461	19d6a878-597a-47f2-8324-938de8cb378e	run_method (label_projection:scarches_scanvi_hvg-zebrafish_random:openproblems-python-scvi)	COMPLETED	0	2022-05-14 22:11:34.135	1h 15m 59s	1h 15m 20s	1210.9%	4.1 GB	27.5 GB	815.3 MB	757.8 MB
1232	29/f5ff6c	d9070235-7d09-437f-9fd5-87d0ae0dd22c	run_metric (label_projection:f1-scarches_scanvi_hvg-zebrafish_random:openproblems)	COMPLETED	0	2022-05-14 23:27:34.000	1m 10s	11.9s	79.0%	1.2 GB	3.8 GB	794.9 MB	42.3 KB
1231	3c/8bedd7	ef86256a-017e-428f-b96a-4e2876715c98	run_metric (label_projection:f1_micro-scarches_scanvi_hvg-zebrafish_random:openproblems)	COMPLETED	0	2022-05-14 23:27:34.036	1m 10s	16s	61.4%	1 GB	3.6 GB	794.9 MB	42.3 KB
1233	9c/c2e7b3	c0a824a3-d7c6-4065-b2c2-b72b7499c279	run_metric (label_projection:accuracy-scarches_scanvi_hvg-zebrafish_random:openproblems)	COMPLETED	0	2022-05-14 23:27:34.091	1m 10s	15.9s	61.9%	977.8 MB	3.5 GB	794.9 MB	42.4 KB
1002	3b/9d99d6	66caa73c-dedc-4b63-a75a-fdbbe08f7e10	run_method (label_projection:scarches_scanvi_all_genes-pancreas_batch:openproblems-python-scvi)	COMPLETED	0	2022-05-14 21:12:54.325	2h 16m 59s	2h 15m 35s	1494.6%	9.8 GB	32.4 GB	3.5 GB	3.4 GB
945	de/1aacd5	08f008a0-514c-4fe9-83d7-55bd0a0852f1	run_method (label_projection:scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems-python-scvi)	COMPLETED	0	2022-05-14 21:01:44.399	2h 29m 39s	2h 27m 48s	1451.7%	9.7 GB	32.6 GB	3.5 GB	3.4 GB
1236	f1/d6b821	76358052-8379-4d04-a917-409e43345a6a	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-14 23:29:54.167	7m	6m 20s	-	-	-	-	-
1235	fb/4071f1	c97accf0-34bf-4941-b345-37f4563c53ee	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-14 23:29:54.435	7m	6m 31s	-	-	-	-	-
1234	ea/d178ec	66d6b7f7-ba32-4199-8ba2-ff7041b6608d	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-14 23:29:53.990	7m 10s	6m 40s	-	-	-	-	-
1237	27/c95fd4	e02147cb-c735-4354-b9ce-6045cd9e0047	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 23:31:23.969	6m 50s	6m 40s	-	-	-	-	-
1238	7d/f9a85b	085ace80-41a9-41c7-9963-ab9f49636410	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 23:31:23.998	6m 50s	6m 40s	-	-	-	-	-
1239	8f/7be3b5	a7cec56e-4e5f-4123-8199-fb694d4ebff6	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 23:31:24.035	6m 51s	6m 41s	-	-	-	-	-
1053	b1/7307f3	e0635584-3967-41d3-940c-c4e2006f6edf	run_method (label_projection:scanvi_all_genes-cengen_random:openproblems-python-scvi)	FAILED	-	2022-05-14 21:38:14.543	2h 20s	2h 11s	-	-	-	-	-
1240	fe/789ec0	7ecb8dfa-71a0-4580-b28d-508ca513196b	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-14 23:36:54.038	5m 30s	5m 20s	-	-	-	-	-
1247	a6/de1850	871684de-d743-4252-947e-fe783b72742e	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 23:42:23.933	49.7s	17.2s	38.3%	205.6 MB	1.1 GB	3.5 GB	42.3 KB
1243	b0/d16573	bb41e9ad-5ff0-4c00-a3b1-720a1023cdcc	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 23:38:13.975	6m 30s	6m 9s	-	-	-	-	-
1245	e7/221764	a066c36e-6322-4b30-803f-82c838cf3daa	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 23:38:14.999	6m 29s	6m 10s	-	-	-	-	-
1244	1c/2da885	1f958c74-cf03-40ea-ab81-ef3b37b2be8b	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-14 23:38:14.123	6m 40s	6m 20s	-	-	-	-	-
1241	b3/3cbbb3	24f5d9d9-df08-4a4a-834c-a88d3dc8a14a	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-14 23:36:54.516	8m 9s	7m 30s	-	-	-	-	-
1249	86/df82ee	02a5dc28-b34b-43ec-97f1-26ec9dbc5e20	run_metric (label_projection:accuracy-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 23:44:44.589	49s	17.4s	37.6%	200.6 MB	1.1 GB	3.5 GB	42.3 KB
1242	3a/269944	7ceae347-f164-4972-9a9f-96fabaa9e2b4	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-14 23:37:03.986	8m 50s	8m 11s	-	-	-	-	-
1248	54/f70a91	339f7b41-91f3-4629-bcff-6b40ac189f5a	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 23:44:44.490	1m 10s	20.3s	65.7%	1.6 GB	5.1 GB	3.5 GB	42.3 KB
1250	c8/5ce371	2c4a23ae-f279-4e6c-bdf8-e518f91d5880	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-14 23:44:54.769	1m 39s	35.5s	33.2%	828 MB	3.9 GB	3.5 GB	42.3 KB
1251	e2/40ea95	a214350d-590b-4664-9fea-97901e6bfdbd	run_metric (label_projection:f1-scarches_scanvi_all_genes-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 23:45:04.053	1m 30s	35.3s	33.1%	1.4 GB	5.1 GB	3.5 GB	42.3 KB
1252	ea/ce879c	2b9f510d-bcef-461a-a7f1-06ddeb333cfa	run_metric (label_projection:f1_micro-scarches_scanvi_all_genes-pancreas_batch:openproblems)	COMPLETED	0	2022-05-14 23:45:54.327	59.3s	22.6s	30.3%	200.4 MB	1.1 GB	3.5 GB	42.3 KB
1093	d4/0c37f1	32647652-0b47-4c7b-a102-5762031a7bbe	run_method (label_projection:scanvi_hvg-cengen_random:openproblems-python-scvi)	COMPLETED	0	2022-05-14 22:10:14.959	1h 41m 19s	1h 40m 53s	1426.1%	4.3 GB	27.3 GB	777.9 MB	720 MB
1253	6d/20342b	4d79b184-6e7d-47e9-bd6a-bf3124255eff	run_metric (label_projection:f1_micro-scanvi_hvg-cengen_random:openproblems)	COMPLETED	0	2022-05-14 23:51:34.252	39.4s	12.4s	70.0%	1.2 GB	3.7 GB	756.5 MB	42.3 KB
1254	1e/c53837	c5fb6274-3d49-49fc-9141-b7d062078f90	run_metric (label_projection:f1-scanvi_hvg-cengen_random:openproblems)	COMPLETED	0	2022-05-14 23:51:34.271	39.5s	12.3s	69.2%	1.1 GB	3.6 GB	756.5 MB	42.3 KB
1255	e2/f999cc	cc88b711-8447-41f6-b9be-6291069dc295	run_metric (label_projection:accuracy-scanvi_hvg-cengen_random:openproblems)	COMPLETED	0	2022-05-14 23:51:34.365	39.6s	10.5s	81.0%	1.2 GB	3.7 GB	756.5 MB	42.3 KB
801	4f/093d8a	e9e304e4-d79e-466b-8208-36078bbeddce	run_method (label_projection:scanvi_hvg-pancreas_random_label_noise:openproblems-python-scvi)	COMPLETED	0	2022-05-14 20:40:53.753	3h 20m 30s	3h 18m 18s	952.2%	6.1 GB	29.3 GB	3.5 GB	3.4 GB
1258	d3/ea24d7	5bd2e03c-7347-40c3-ba03-5c80eb780d49	run_metric (label_projection:accuracy-scanvi_hvg-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:01:24.446	6m 19s	5m 40s	-	-	-	-	-
1256	fe/327469	b84eef84-4313-4687-8425-d094a67804ea	run_metric (label_projection:f1_micro-scanvi_hvg-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:01:24.374	6m 59s	6m 20s	-	-	-	-	-
1257	93/29122b	a69db453-2b91-433f-919d-26b5e7fd8f9c	run_metric (label_projection:f1-scanvi_hvg-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:01:24.390	7m	6m 30s	-	-	-	-	-
1100	1d/f6ec7a	53a5b326-d953-4dbc-9914-bf8798f2d75e	run_method (label_projection:scarches_scanvi_hvg-cengen_batch:openproblems-python-scvi)	COMPLETED	0	2022-05-14 22:11:35.053	1h 59m 39s	1h 59m 9s	1263.0%	4.5 GB	27.5 GB	777.9 MB	720.1 MB
1262	02/a4855b	7ec72214-ebf4-4d52-9eb5-93b3389bdb96	run_metric (label_projection:f1_micro-scarches_scanvi_hvg-cengen_batch:openproblems)	COMPLETED	0	2022-05-15 00:11:14.088	59.6s	11.2s	76.6%	566.8 MB	3.1 GB	756.5 MB	42.3 KB
1263	66/65aa6f	d4d47092-ae78-459a-b420-1db4348af902	run_metric (label_projection:f1-scarches_scanvi_hvg-cengen_batch:openproblems)	COMPLETED	0	2022-05-15 00:11:14.112	59.7s	11.2s	78.4%	505.1 MB	3.1 GB	756.5 MB	42.3 KB
1264	c0/939e1e	0bc47e2f-19ff-4d60-9545-7884734dd9fc	run_metric (label_projection:accuracy-scarches_scanvi_hvg-cengen_batch:openproblems)	COMPLETED	0	2022-05-15 00:11:14.292	59.6s	11.2s	82.9%	685.9 MB	3.3 GB	756.5 MB	42.3 KB
1259	88/3b6528	6b92a1fc-9a61-449f-8ba1-72136dca5e18	run_metric (label_projection:accuracy-scanvi_hvg-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:07:44.007	5m 40s	5m 30s	-	-	-	-	-
767	b7/3bbc0a	e6d795be-5006-41b5-bfe0-e172b641aaab	run_method (label_projection:scanvi_all_genes-pancreas_random_label_noise:openproblems-python-scvi)	COMPLETED	0	2022-05-14 20:37:14.114	3h 36m 50s	3h 34m 28s	1374.7%	6.2 GB	28.9 GB	3.5 GB	3.4 GB
1260	84/c5ccc3	0f18e15f-ef62-4c8e-b23f-03a67726aab3	run_metric (label_projection:f1_micro-scanvi_hvg-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:08:23.996	5m 50s	5m 41s	-	-	-	-	-
1261	e3/e993e5	dd22cfff-9a0d-44b4-afb4-007260c220e0	run_metric (label_projection:f1-scanvi_hvg-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:08:24.222	6m	5m 50s	-	-	-	-	-
1265	c6/025a1e	feee6613-170f-42b4-835f-5bd821a59ee0	run_metric (label_projection:accuracy-scanvi_hvg-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-15 00:13:24.022	59.9s	13.9s	90.1%	1 GB	3.9 GB	3.5 GB	42.3 KB
1269	5e/3ba8cd	96b60812-bb76-4635-ac66-0f456a1dc649	run_metric (label_projection:f1_micro-scanvi_hvg-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-15 00:14:14.572	1m 9s	26.6s	46.5%	4.6 GB	7.1 GB	3.5 GB	42.3 KB
1270	7b/42f6af	80d0246a-d92c-48fe-877e-f009c0ebecb4	run_metric (label_projection:f1-scanvi_hvg-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-15 00:14:24.073	1m 20s	19s	54.2%	4.6 GB	7.1 GB	3.5 GB	42.3 KB
1267	d5/8b3d42	4540d740-5e02-440c-ade0-228e48740531	run_metric (label_projection:f1-scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:14:04.692	6m 40s	6m 30s	-	-	-	-	-
1268	26/1fa4d6	37202909-96e8-4a06-863a-5c1e4e66f868	run_metric (label_projection:accuracy-scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:14:04.245	6m 50s	6m 30s	-	-	-	-	-
1266	dc/65d609	cf91ff10-9ad2-462b-92b8-1b78dd5bb4e9	run_metric (label_projection:f1_micro-scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:14:04.006	7m	6m 49s	-	-	-	-	-
1271	e2/2289d7	39926a7e-9542-4dec-8194-a9d77bbae46e	run_metric (label_projection:f1-scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:20:44.654	5m 39s	5m 30s	-	-	-	-	-
1273	85/e5d0f7	e876ea7b-f5cd-4e95-8904-3f5dc1cc25b3	run_metric (label_projection:f1_micro-scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:21:04.046	5m 40s	5m 20s	-	-	-	-	-
815	80/57b3ba	e289c6d1-bb81-411b-954b-096f0191d004	run_method (label_projection:scanvi_all_genes-pancreas_batch:openproblems-python-scvi)	COMPLETED	0	2022-05-14 20:42:54.406	3h 43m 59s	3h 40m 17s	390.9%	5.8 GB	11.9 GB	3.5 GB	3.4 GB
1272	ef/5d3cb0	549f023d-f485-4d0f-9a18-33dbb8fda3e9	run_metric (label_projection:accuracy-scanvi_all_genes-pancreas_random_label_noise:openproblems)	FAILED	137	2022-05-15 00:20:54.030	6m	5m 50s	-	-	-	-	-
1274	14/a71d35	6b847b2d-7bd8-4d7e-a4f3-df045a2bf117	run_metric (label_projection:f1-scanvi_all_genes-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-15 00:26:24.012	1m 30s	24.7s	53.0%	247.2 MB	3 GB	3.5 GB	42.3 KB
1279	57/b97835	8c0b9431-6aa4-4218-b84e-0e72d0d297b6	run_metric (label_projection:accuracy-scanvi_all_genes-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-15 00:26:54.272	1m 9s	21.1s	50.4%	4.4 GB	6.9 GB	3.5 GB	42.3 KB
1275	00/ea1b2e	f2a83ccb-2dbd-474c-88e5-127894b572d5	run_metric (label_projection:f1_micro-scanvi_all_genes-pancreas_random_label_noise:openproblems)	COMPLETED	0	2022-05-15 00:26:44.032	1m 30s	27.7s	28.8%	226 MB	1.1 GB	3.5 GB	42.3 KB
769	c6/901283	e6e2b8dc-aa37-43ae-8d05-cc6dec6be08c	run_method (label_projection:scanvi_all_genes-pancreas_random:openproblems-python-scvi)	COMPLETED	0	2022-05-14 20:37:24.204	3h 52m 10s	3h 50m 6s	1166.5%	6.2 GB	28.9 GB	3.5 GB	3.4 GB
1276	bc/d9348b	b226f2f0-6f57-47bb-b6e2-958cb53c3916	run_metric (label_projection:f1_micro-scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-15 00:26:54.895	6m 29s	6m 20s	-	-	-	-	-
1278	d1/e04fa5	a3ec84a0-4f68-4dc5-b80a-2da2917e8f9d	run_metric (label_projection:accuracy-scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-15 00:26:54.337	6m 50s	6m 40s	-	-	-	-	-
1277	d2/c83c7e	cbfdc5be-33e2-45a6-a901-911c76c33022	run_metric (label_projection:f1-scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-15 00:26:54.868	6m 59s	6m 50s	-	-	-	-	-
1281	d6/b71653	7ab074e1-9d5e-4fc6-b7ee-fb66654e1ccf	run_metric (label_projection:f1-scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-15 00:29:34.195	6m 30s	6m 20s	-	-	-	-	-
1280	cb/c0ec47	7555a867-417a-4586-92d2-a2b8161454bd	run_metric (label_projection:f1_micro-scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-15 00:29:34.312	6m 30s	6m 20s	-	-	-	-	-
1282	1b/3340a3	bb69b6ea-46be-415b-98b9-b9b1696f76d3	run_metric (label_projection:accuracy-scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-15 00:29:34.283	6m 40s	6m 30s	-	-	-	-	-
771	4e/a6d95a	009e1196-07e9-47db-83a0-cc603856e752	run_method (label_projection:scarches_scanvi_hvg-pancreas_random:openproblems-python-scvi)	FAILED	-	2022-05-14 20:37:24.564	4h 40s	4h 1s	-	-	-	-	-
1283	99/d6ef18	072604f9-0a79-4edf-bdd0-b0125ce48ded	run_metric (label_projection:f1_micro-scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-15 00:33:24.053	6m 50s	6m 41s	-	-	-	-	-
1284	0c/9edc78	f8b58d14-a259-44dd-ac73-afa54f0ef2a4	run_metric (label_projection:accuracy-scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-15 00:33:44.071	6m 30s	6m 11s	-	-	-	-	-
1285	eb/bbdb1e	056a91a9-0ba2-4f23-8cef-c349604a5fd3	run_metric (label_projection:f1-scanvi_all_genes-pancreas_batch:openproblems)	FAILED	137	2022-05-15 00:33:54.298	6m 30s	6m 20s	-	-	-	-	-
1290	56/f2586a	6bdef0b4-77e3-4d29-968a-966c688ddae1	run_metric (label_projection:f1_micro-scanvi_all_genes-pancreas_batch:openproblems)	COMPLETED	0	2022-05-15 00:40:14.671	1m 9s	25.8s	51.8%	244.8 MB	3 GB	3.5 GB	42.3 KB
1291	22/6772e1	df43a9bb-8de3-4741-bf35-687ef17a4e48	run_metric (label_projection:accuracy-scanvi_all_genes-pancreas_batch:openproblems)	COMPLETED	0	2022-05-15 00:40:14.743	1m 9s	23.3s	46.7%	4.7 GB	7.3 GB	3.5 GB	42.3 KB
1292	8a/7774a3	92d72da6-376a-45e5-8681-70293dc6b8cc	run_metric (label_projection:f1-scanvi_all_genes-pancreas_batch:openproblems)	COMPLETED	0	2022-05-15 00:40:24.101	1m 10s	19.8s	55.5%	4.7 GB	7.3 GB	3.5 GB	42.3 KB
1288	47/171952	90d1b1f8-f2a0-4116-a5c1-c278f2fb3b19	run_metric (label_projection:accuracy-scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-15 00:36:14.047	6m 20s	6m 10s	-	-	-	-	-
1287	59/3e2e5d	c80fbe02-0dfa-42f8-9612-32a6b79e867e	run_metric (label_projection:f1_micro-scanvi_all_genes-pancreas_random:openproblems)	FAILED	137	2022-05-15 00:36:04.289	7m 50s	7m 30s	-	-	-	-	-
